Review,Classification,Accuracy,Precision,Recall,F1-Score
  the sleep monitoring is considered to be correct some what  but while driving too the number of steps are being calculated and showing more tha  k steps a day buy i m aware i walked less than      steps But value for money   the calls notifications  screen wallpaper change everything are grt ,Genuine,0.7322108320316385,0.7455496285405819,0.7245100055046971,0.7058611445420628
  Sleep tracking is almost accurate  battery life is ok  gives you    days usage on a full charge  Light weight  Heart monitoring is ok I would say  Does a good job for the price ,Fake,0.7366913850560225,0.8289987530499505,0.7364747882594662,0.8407364548762064
  The camera pairing option does not work sometimes and when it does works the music pairing option doesnot work  May be it is only hapenning in my Realme X   Other options are working well ,Fake,0.7311582777538284,0.8071659336855133,0.8182562319433535,0.8222292054104954
  Mostly have all the features that you expect in a band  battery life and display is more than good enoughHighly recommended on this price point,Fake,0.797685016709975,0.8058041888605021,0.8488863358343964,0.7759697228063437
     Sleep tracking is excellent    Heart rate sensor is accurate    Battery performance  is too poor i e   Battery reduces from     to    just in    hours with continuous heart rate is ON and Sellp tracking and full usage ,Fake,0.7392191472734954,0.7652225615206492,0.8095110225076412,0.7981344249384489
  A budget smart band which contains almost all the features like heart rate monitoring  sleep tracking  etc      it is accuracy is around      Best budget band at affordable price  Thank you xiaomi for this amazing product  I hope this review may be useful to someone ,Genuine,0.7001134379565337,0.8146997548367738,0.7841943469749995,0.8229624884165079
  The accuracy is not so high  It tracks steps even while sleeping  it is sleep monitoring system is also not accurate  However the battery backup is good  User interface is also pretty much good ,Fake,0.7969718488166362,0.7231623260112027,0.8256055185012192,0.7352650929928314
  Finest quality as compared to the last   editions of the MI band  Heart rate monitoring is quite a good feature and sensors are pretty accurate too Hardly any difference in the screen size just a minor increase from MI   ,Fake,0.8240675163423377,0.8376819760352961,0.7021693987205924,0.8086197677486898
  it is been    days  since I bought it  No regrets  The battery lasts for   weeks  It continuesly monitors heart rate   I do not know about sleep monitoring  since I did not try it  It tracks everything accurately  The display has a good brightness range  Overall a good fitness band under  k ,Genuine,0.8275647306014745,0.7913491235440621,0.8012651347028834,0.7271353026820762
  The product that i received first were totally bad  the firmware had many bugs so i did a replacement  i got the replacement in  days and there were no charger with it  also the box of the band were damaged from the bottom so i returned the product very bad service by mi and amazon   did not expect this from your part ,Fake,0.711894459388103,0.835694015279246,0.8448973050066678,0.7053597503935495
  While doing workout I think its ok but not good  but sleep tracker and heart rate monitor is perfect,Fake,0.7996486168724479,0.7425595138385577,0.7346248925259785,0.8163589771153423
  Its a good band  For very light use battery is lasting for one month  Heart rate monitor working good  Stress meter I think it is working like a dummy  There is no use for it  Even we are driving or just hand shake steps are calculating without running or walking  Except these isuues band working fine ,Fake,0.7603659147185714,0.7642091752440253,0.8418281189404302,0.7773679252795431
  Sleep tracking is spot on  it could use more sports modes  though one can track calorie burn using  freestyle    days actual battery life with all features enabled and heart rate monitoring at every minute Definite bang for buck ,Genuine,0.7260446376000677,0.7902159048719664,0.812240771287585,0.7529820149575359
  Better if mobile app uses less battery  everything in mobile app is good but it uses around     of my charging daily and also connectivity is bad when my band and mobile s screen are both off my band will disconnect from my mobile again when i open mi fit app it will connect ,Genuine,0.7217848738657218,0.8234386912705827,0.7929204771837192,0.819841118279351
  Superb work done by MIAdded one more band to my collectionHaving all models starting from first band,Genuine,0.8166522510978331,0.7031220159215288,0.8409443310993779,0.8480694136299114
  Your browser does not support HTML  video   It is too good  It contain    types sports which is awesome also you can measure your stress level and breathing level too you can add you event too  The most fabulous thing is that we can pay through this and we can decline the can or ignore ,Fake,0.792329311507947,0.8161071642513978,0.7985109529652665,0.7065368277977757
  Actually I Was Pleasing To Buy MI Band     Then I Search For It   I Saw Mi Band     Ok  I Ordered It        Damnnn      it is Coooool Bro   it is AMOLED DisplayIt s AccuracyIt s Watch FacesAnd Finally it is Cool Features   I will Strongly Recommend To Buy It   ,Genuine,0.7400905705898627,0.7808107157760742,0.7158361334630867,0.8251508275724442
  Everything is fine with this band   BUT THE PROBLEM IS INACCURATE STEP COUNT     WAY MORE INACCURATE THAN ACTUAL    that is why I asked for a replacement    And it is on the way     Once I receive the Band  I will check and edit the review as per results,Genuine,0.7036814576806381,0.7073847760530021,0.8235021014410766,0.7715261563185367
  The watch has many new features just go for it,Genuine,0.8051072431738088,0.7138050520212357,0.7128889305372734,0.7797411036122981
  It is the best band I have ever seen with best features    I got it in a good conditionThanks Amazon  ,Genuine,0.7003110265856292,0.7548643129889567,0.7342919886843031,0.7290567723568304
  The sleep tracking is not accurate  you have to consider    to    min error in the readings Other than that it is a nice product if you are into fitness and calory count But for sleep tracking I will not suggest it  Also the day time nap reading are also inaccurate ,Fake,0.780007537806136,0.8155292944526726,0.7149188724721496,0.7391637322019377
  Good overall but i felt the same results can be achieved with mi band    Only a few women specific features are there in mi band   which are just gimmicks and not really use full in real world  I would suggest to go for mi band   and save a few bucks ,Genuine,0.7401292809305481,0.7140192444378876,0.7163758938064855,0.7894767450731286
  It used to be     accurate for first   months  After that it is a piece of brick  It counts         mtrs as   km while running  it is useless  do not go for this product,Genuine,0.7008012838300758,0.8395170816364228,0.7225340625850422,0.8392257244115842
  it is accuracy with the steps is so bad if you r do not take a single step n just hanging hands then it will count the steps by my experience it counts      extra steps per day n it is so bad  other features like sleep heart monitor  workout mode are also not accurate so do not buy it n save money,Genuine,0.8493970359468164,0.7401543236227158,0.8447044650928364,0.8168733585541854
  Amazing product  Battery once fully charged lasts upto more than a week It has a special feature to track the various kinds of workouts one does  like walking  running  cycling  aerobics etc   It even tracks your breathing and stress levels  Loving the product ,Fake,0.7393327169439887,0.8373413769214402,0.7195468467270546,0.7572272708447698
  I did not like the product as it was not comfortable wearing for a long time  It caused redness on my hand wearing it for a long time  I thought to return the product and get back my refund but not at all satisfied with Amazon s Return policy  I do not recommend buying from Amazon Thanks,Genuine,0.8239477448142893,0.8111982201970391,0.758405270140664,0.7077872585986551
  As you can already know that it is not that accurate figures which it gives they are slightly off but not bad screen is good ton of customisation battery is not good if you keep track of all and finally it has no spO  which is a huge bummer   else the watch is good and very affordable       ,Genuine,0.8454425203847328,0.8232938610151797,0.8010562565271274,0.7309980378232447
  Battery is draining like anything and too rapidly     loss in   hours this is not acceptable  This drainage of battery is observed after turning off all the features of band even the raise wrist wake feature there is something fishy with these bands  Many users around me have been reporting the same problem throughout ,Genuine,0.7247772085862951,0.8033611359782086,0.7173544361168945,0.8306726365363374
  Accuracy is good  strap quality is excellent weight around    to    gm   Good application  strap holes get bigger due to regular use sometimes while playing cricket pin comes out of hole and falls recommend you to buy buckle strap   days battery life after oning all feature s,Fake,0.782540821207702,0.7219830964577482,0.7610026295042369,0.8176585511321701
  Heart rate monitor and sleep monitor works fine but not sure what is the issue with stress level monitor    It logs the stress level once in a while not logged continuesly  ,Fake,0.7837250047074511,0.7702759408889394,0.8133129677253376,0.821540245872717
  Excellent product has more features than one can use  The only flip side is that it does not have a screen lock,Fake,0.7148211352716267,0.747260548916112,0.704452030236764,0.8146492015514928
  Good band no compromise on quality  Display full of colours  Brightness very good no issue  in outdoors  Battery backup good last upto     days easily without continuous heart rate monitor  And a biggest advantage is that magnetic charger quite convenient on band   overall a best smart device for daily neend ,Genuine,0.7528485916960972,0.7068397761373607,0.7270925990057676,0.7104234413103663
  Best fitness band from mi Heart monitor accurateSleep track could be betterQuality r awsmm Battery backup    Days mine  In one charge   Overall best     Fitness under     I got      in Diwali sale     Thank you      ,Genuine,0.8084022491560814,0.7128053866205163,0.8054577458001827,0.8023253269564676
  Accuracy is great but the weight is still the same    the band fitting is not comfortable,Fake,0.7259155266415588,0.8438798831068184,0.8386385042561106,0.804769218151155
  Battery life is lesser compared to band   automatically scanning heart rate even the option is turned off ,Genuine,0.7377084014197588,0.7238847713165324,0.8271251393225173,0.7204708976567921
  Your browser does not support HTML  video   it is look pretty   compare to mi band     screen extra improved heart rate sensor newly add some extra features   overall  k it is Good deal,Genuine,0.8252810533756934,0.721615319830778,0.7153581589738055,0.7049165158103031
  Mi Band   is very good product new systamatic real time hart rate monitoring and new fits and health features and added to this new device it is amazing  everybody can by it,Fake,0.8211761856396999,0.8395008716756125,0.8301664353108023,0.7604700254815067
  I am using it for almost   months  it is a nice product and value for money Though some of the features are not working like notifications and music with my MI phone But it is serving what it is paid for i  e  Step counting  sleep tracking and  calorie counting  roughly ,Fake,0.794225777570793,0.7513224700743423,0.8396615270012254,0.7201490489556924
  Keeps getting disconnected from the phone need to pair please provide and update to fix the problem,Genuine,0.7278425868089594,0.7451069130888989,0.74710586217178,0.8333391970517623
  The ocean of custom watch faces alone is enough to satisfy you for this price considering none of the rivals offer the diversity  Added to that is the accurate sleep tracking and REM monitoring  The app of course deserves special mention which too is way ahead of the competition ,Fake,0.7317764699337173,0.7139234833717623,0.7776381853709597,0.7373582599972128
  I have returned it  Because the band quality is quite degraded in comparison to Mi band   and    If you want to buy go for Mi Band    ,Genuine,0.8056216050268658,0.7174754083179683,0.7037694546734141,0.7578938080916753
  After   month of usage I am sharing my review  It is very useful although the strap caused me a little irritation in the skin due to sweat   Therefore initially I kept changing the position of wearing the band now it is fine  Maybe my skin got used to it I personally liked the product ,Genuine,0.7672949916014791,0.702166024659141,0.7552421828255058,0.7773502187853895
  This is like a latest tech and most compatible band for ios  Everything working just like android  Just go for it ,Fake,0.8188406345580291,0.7917864303261074,0.7745556522183444,0.7590332774377277
  THE MI BAND   IS VERY MUCH COOL     IT TRACKS VERY FELL     IN THAT I LIKED IS PAI AND CYCLING      IT CALCULATES THE EXTACT LOCATION AND GIVE US      A MUST BUY BAND   FOR EVERYONE     THANK you MI BAND          AND IT HAS WORLD CLOCK AND MANY MUCH IN DETAILED FEATURES     ,Fake,0.8380422060981882,0.7451695701333932,0.8438499754798567,0.8108920473129542
  does not connect to my phone very well  Even a swing of my arm would count as a step  Not accurate at all ,Genuine,0.7837241897797196,0.7521244705179007,0.7056427398522314,0.7531671370096786
  It worked fine But now it is having trouble in locating GPS signal more often than once or twice in a day   which makes the intention of workouts some what less stringy    Anyway water resistant feature is very well justified ,Genuine,0.7448411239444261,0.7689435564939731,0.8296132816671556,0.7121429744304542
  do not buy it very small screen plus all tracking and everything is highly inaccurate not worth it go with honor band or buy smart watch Not comfortable at all band quality very poor compared to mi band   ,Fake,0.7203916511498876,0.7203492197441568,0.8329259207848096,0.7051073858296166
  Step count  sleep count are accurate  Calorie count and bpm is not correct  Build quality is good  App needs to be improved ,Fake,0.8396297160675719,0.7881218481648186,0.7124923857951637,0.8158819590618342
  Not much different from the mi band   But it offers more accuracy  Probably the best fitness tracker at this price range  Although  I have to mention the mi fit app is utterly garbage town ,Genuine,0.8012135356412309,0.7624316862808956,0.7059891824918912,0.7170011922232787
  Its getting paused every now and then between workout    specially while running and walking    Its getting started on its own but irritates a lot   ,Fake,0.7608175353325222,0.7251856467736836,0.7433695213130197,0.7403655954866087
  I got a budget mi Band   to explore the life in a way of healthy routine to check my Sleep   monitoring all day to day activities  Awesome amoled display Very comfortable to wear Nice stress monitoring Long lasting battery power Gud magnetic charging,Fake,0.7371282521932326,0.766030623876143,0.7187974214931246,0.7132490234679724
  total value for money  The only thing missing is always on display  The Amoled screen is absolutely brilliant  band is indeed light as feather  Amazing battery life     days  heart beat   calorie count matches exactly with my garmin and apple,Fake,0.7631638519998417,0.8204791764958242,0.7746916965917848,0.724398887284918
   All fitness trackers are inaccurate   Greg Doucette  I mainly use it as a timer for gym sets  notifier for apps  gene wake up alarm and sleep tracking  it is awesome  really love the amoled display  Very light weight ,Fake,0.8101161134565583,0.7712094625812452,0.7049986164162773,0.8367880186050638
  Thanks amazon for delivery in   day  it is working properly  I am using from last    days  Recharged is required on   th day   But manufacture commits for    days ,Genuine,0.7627329158452661,0.7449417965442627,0.7652868628803636,0.7404787476023718
  It shows severely mis accurate steps  It does not have gyroscope that allows for accurate motion sensing that can determine whether you are walking or not  I was really disappointed with this since it was my main focus  Other than that i do not have any problem with the watch ,Fake,0.842808142595225,0.7593486641605709,0.7777903446105612,0.8009807402749113
  Device is good very much compatible with phone Interesting part is customizable screens Battery backup is good as mentioned Good  charger easy to charge I am Satisfied customer ,Fake,0.7555580181822483,0.7561563278449117,0.793889420808104,0.7655346372391324
  First I was going for noise smart watch  but after buying this MI Smart Band   I feel better that I did not buyed another watch    It have better improved than MI Band    Good Smart Band  ,Fake,0.8478560996491438,0.7328185901396101,0.7765966264546315,0.7567450019238675
  It is one of the best smart band launched in recent times  Easily paired with my iPhone     Auto detect activities  Heart rate and stress measuring features are just awesome  Whatsapp  Instagram  Facebook notifications are easy to check  Vibrates on call  message and notifications  It is worth buying ,Fake,0.7394971091758854,0.7045320167227626,0.7589466070490022,0.7877445530519561
  Battery backup is not good  ,Fake,0.8483652218391218,0.7686517941851032,0.8439868436619948,0.7735928427465518
  I do not know what is wrong with this watch  I charged it yesterday to      and after even some days the battery is not draining even    this is the major problem with this band ,Fake,0.8495629803146247,0.8152504383926326,0.7771286978298358,0.721894961045136
  The Xioami Band   Is A Band With A Concepts Of Ideas Of It   It Has Many Useful Features Like Fitness Tracking   A Number Of Watch Faces And Many More   As Compared To Xioami Band     It Is Wonderful And Fantastic  ,Fake,0.7125757778154219,0.8418399529358805,0.816161299590709,0.7876388325562094
  Highly inaccurate heart rate monitoring  Best avoided if this is the primary reason for purchase Sleep tracking and distance   step tracking is fairly accurate ,Genuine,0.7201330495984818,0.8168050293202092,0.7318836575377309,0.7793434917265579
  it is been   week since i bought this I am not satisfied with the outcome it is itching my skin My skin got rashes Heart rate is also not accurate I want to return this product as it is not suitable for my skin but there is no option to return it   Totally disappointed ,Fake,0.7765123292928847,0.7271990317374671,0.8145485348458451,0.7421207024909243
  Hi went to the Mi store in Bandra and was told that it is a fake defected piece and Mi    I would request you to please change a new Mi Smart Band   or refund as soon as possible  This item was bought for my Son as a gift for Children s Day  Amozan you will have disappointed me,Fake,0.7060707601190778,0.7001824582137122,0.8447139679819612,0.8228757117854363
  Really l love to wear this    Good for all day wear does not hurt my wrists   sleep tracking  stress tracking    Resting heart rate BPMs are accurate but Activity based BPMs are not that very accurate    Call attending facility is missing    Hope Xiaomi fixes it next time   ,Genuine,0.8260960937201633,0.8466385393292711,0.7861208188962634,0.7648332417373196
  Very good product from mi with colour display  However  while driving vehicle in low speed in traffic  it counts as footsteps ,Fake,0.8038224459027161,0.7400738524461805,0.7169295709079638,0.7274968540918453
  It is really nice in tracking a lot of info that did not have in the first place Sleep tracking works     fine at fine  Not sure about sleep tracking during day time The app is relly flexible and can change a lot things   The display and built quality is great ,Fake,0.8457133169627579,0.7858082584876127,0.7413075527177884,0.7743877244253919
  Really amazing product It is easy to use and it has add on features such as stress tracker and REM analysis which gives much more value addition for the given price,Fake,0.7740350294387268,0.7958732132135686,0.8455218596135401,0.7626798527607582
  Like very much  working perfectly Battery life almost    to    days  it depends upon our use  Easy to charge with magnetic charging cord ,Fake,0.7002999431589645,0.7367799896499172,0.7151989027849003,0.8027579549111309
  Display     Touch   control     Connectivity       Bluetooth range      Activities tracking       Battery         days battery backup when all functions are on  ,Genuine,0.7351767992732963,0.7171913754686455,0.7626777899853756,0.72039063499649
  do not expect a smart watch from this device this is an fitness band   accuracy in all categories is pretty good if you love to do exercise and going park n gym you should definitely go for it   heart meter is not up to mark sometime fails but hey do not expect much and try if you love   ,Fake,0.8437062734995253,0.843421412466653,0.7550563519037098,0.7576448176496142
  Only Cons which I felt  Step count is actibated even when you are on bike or car  Yesterday I completed      steps in car itself   Battery life is not much ok when you activate continue heart rate   Spo  I am still expecting after update ,Fake,0.8479813394316205,0.7842148328878028,0.7961529598219326,0.7851166401979597
  Stress monitoring more often could not measure reading  Seems not functioning properly,Genuine,0.7538903271084545,0.7649876083735938,0.715739969029073,0.7752612450451366
  Was working good at first  but later when I was using it during my workout in workout modes  I left a shock while touching metal objects  which was shocking due to this I want to replace this item but the replace time was over itseems  not expected this from MI,Genuine,0.8303440949643535,0.7647242376574034,0.8158265764101499,0.7123600294044304
  Good product but if oxygen saturation is added it would be much better Also number of steps accuracy needs to be improved ,Fake,0.7974570245515888,0.8296033421573228,0.7678137982405183,0.7870662395622918
  Mi Band                     ,Genuine,0.7661626429264509,0.8480308356247661,0.8028535975152277,0.7400554092926172
  My order came on    october On that day I fully charged this  And on this day  I charged it for the  nd time  It has a great battery life  Everything s good only the gps while cycling was not that accurate  And please give options for band colour  A must buy for people who love physical activities,Fake,0.7129225835755035,0.7623528563291174,0.7817540417104705,0.8048107941129216
  Very good value for money  PAI feature is not there evev in the latest Apple watch  PAI score rating have changed the way I jog n walk for the better  Thank you ,Fake,0.7572749412202479,0.7066195654171123,0.7155219743706589,0.844305192109732
  The product is just muaah Just loved it,Fake,0.8400446606518928,0.7095075681510813,0.7801885640796438,0.7423392434610963
  I am fully happy and satisfied with its accurate functioning   The deal is Value for Money ,Fake,0.8127119598649156,0.7389606811126431,0.8376094089435302,0.8131704486744726
  Very good product  I was using fastrack band for last four years  But this is best ,Genuine,0.7725115540142459,0.8455581192430457,0.8452710678968081,0.7613586957551707
  Everything is well  but this band count step when you traveling on bike or car  so you can not use it     Other features are very good  battery life  sleep tracking also awesome  But due to step counting while traveling on bike or car how can you do correct analysis of your report,Genuine,0.7520585115668623,0.7159847648041062,0.7006350468500857,0.768108361642185
  Quality of this band hi too great     It feels on wrist like no object lie on too light weight     Greate job by mi,Fake,0.8441019367271054,0.7278840018047976,0.7584982023058603,0.7833216398156666
  it is great and accurate   had a few problems with pairing as it kept disconnecting from the phone every   seconds but now it is working ok  if anyone knows how to fix the connecting problem plz do let me know otherwise happy,Fake,0.8121838248488071,0.7648346691249568,0.790001588732893,0.8248866941145081
  It is just Amazing at this price range it has mostly all features which are needed in a fitness watch apart from that it has customize background in which we can pick any pic from gallery and keep it as our display this option is available when you download Mi fit app Loved it   ,Fake,0.8066372187247692,0.7091830502850942,0.7067625758844837,0.8426299383603479
  Watch was superb and durable also and it got fall many time but no scratches are there but there was a small problem that I do not get all wallpaper as compare to other watches as in my friend phone there was too many wallpaper but in my there is less   what to do about this some one please tell ,Genuine,0.7053281519384151,0.757617652033237,0.8344551092122244,0.7199999098018802
  NOt at all accurate,Fake,0.7906816606794691,0.7677751824970305,0.7596017917830455,0.732551023991387
  Tracking of daily steps  workouts and heatbeatsGraphical reports Music and call control without smartphoneFeatures worth of money spent on product ,Genuine,0.7393451093764938,0.706624821852803,0.7481383958860225,0.8406860785380635
  I am confused between  boAt storm watch and mi band   but at last i am selected mi band   that  are really impressive  really  i give this one   Star rating ,Genuine,0.7974903120873242,0.7593752667130373,0.7878967817719136,0.7019191236838428
  Again like mi band  Strap is not comfortableAnd performance is not good regret to waste     ,Genuine,0.8410999876126755,0.8141420149836114,0.7600352485684894,0.7363475936403018
  This fitness band is the value for money awesome features,Fake,0.8433907777339823,0.8202854652693568,0.7188032376214952,0.819068716764058
  Waste band   better,Genuine,0.8210248766484727,0.757608297001679,0.7935807894056992,0.846429543950147
  I am a mi band   user  I have upgraded to mi band    it is awesome and all the features are fantastic Packing excellent Mi band   excellent Quality top notch in this segment ,Fake,0.8230879355433753,0.8140949917375998,0.8101536838597121,0.746493113790805
  Love the product  True value for money  However  it needs to be shipped with tempered glass or screen guard for protection of the screen  Overall  I am loving it ,Fake,0.8162610232373207,0.8350120165032877,0.8453592570197279,0.7399941641887126
  Step tracking is running even you seat in vehicle and heart rate also measure when you do not wear it  Totally wastage of money ,Fake,0.7854117120359049,0.7507594131217411,0.762668655752229,0.7866780158952269
  This band is doing an excellent job  The calculated HR value is mostly reliable and the battery life is excellent  One drawback is that sleep monitoring is ineffective  However  this band provides better value for money ,Fake,0.7637706817328024,0.7299735030376281,0.740506956104793,0.7016138649258378
  it is really fabulous in that price range it is super cool all are working fine do not expect apple watch accuracy range it is good in that price range  no other brands can beat this if you are looking for low budget take this band ,Fake,0.7585449561229339,0.7817953526136157,0.8018379057046664,0.8390301297982347
  A good product  reviewing it after a month  Not a single issue at all  Charger is more durable than all other mi band chargers  Once fully charged  lasts a week   if all features are on  lasts upto     days  I am very satisfied and recommend you to buy MI Band   too ,Fake,0.7349333604925713,0.7764787649032191,0.7350885378254778,0.7380911954728689
  Its best smart band in the market and lot of features and best battery life  The Mi app is very good and comes with lot of customisation,Fake,0.8051300551845941,0.7152889706769803,0.7930692094016839,0.750046748347152
  Not accurate step counting,Fake,0.8034511893202833,0.7874861382386134,0.7312982694878007,0.8311522206005035
  Excellent band better than mi band  The band is very comfortable and very stylish The magnetic charging is also very good and the magnet is very powerful overall Excellent product,Fake,0.7865011433213777,0.7956279724130841,0.7179042682334208,0.8389168804416876
    hrs sleep monitoring is fake   it can not recognise day time sleep dataWhen you turn on PAI in the band  you can lose ur      charge just in  daysWe need to charge it daily     And it not get a perfect distance calculate during workouts   I just given  star for brand value   ,Fake,0.7954394346948568,0.7487601019473109,0.7263757896919428,0.7209161095725577
  Awesome product with amazing consistency loved it    Thanks amazon for superfast delivery within    hrs got the product   ,Fake,0.7469257394542573,0.7642151785772017,0.8389068353316849,0.701440828323871
  I received  it   th Nov       only   days back            Out look   options   mi fit app all are ok I am going to study   how to Use    its performances ,Genuine,0.7949778800650168,0.8172049049859514,0.7513730406878416,0.8117083151370506
  Quickly received the item    Fast delivery from Amazon    Good product    I used Mi Band   and   then Updated to      Overall specifications are good    New updates like Breathing  PAI   and camera assistance     Works very well   Display size is okey    And as always perfectly user friendly,Fake,0.7935759133231778,0.7648218103487183,0.7864060704118998,0.840661899719911
  When the display is off  a blue weird outline in display appeared after   months of use Edit  Got it replaced from mi service center without any hassle ,Genuine,0.8342278086392242,0.7724655974101513,0.790134725379759,0.8391657777034205
  Very good everything is good but sometimes it can not measure stress and battery life in not as long as mentioned it will last   day in normal to heavy usgage and    days in power saving but it have some scratchesUpdate I have replaced and got a new one with no scratches and fast delivery,Fake,0.7597758450490908,0.7991409239230456,0.7729853408659395,0.8111575451158939
  Everything is good except lift to wake  Lift to wake is too sensitive even i set it to normal in the app  Every time i am using the clutch in the bike it turns ON  Every time i washing my hands it turns ON  Kindly check whether it can resolve through update  It turning ON unnecessarily ,Fake,0.70256784522348,0.7915101636616309,0.8418487480919786,0.7572457135291718
  This band has very low accuracy rate  Whether it be outdoor walk or indoor treadmill run the stats data is poorly measured  I know this band can not be compared with iWatch but the data which it displays is of no use if it is not accurate ,Fake,0.7874300055275936,0.8162144218093637,0.7209409601488486,0.73424593318575
  I have been using since    days as of now no issues Battery backup is excellent    days   for meFast chargingOther trackers like walking  cycling  sleeping is goodCustomised screen share is goodOverall it is a good budget purchase,Fake,0.7979708999577936,0.8431068146046093,0.7735433596588611,0.7965597012326391
  More conveninent and better than previous version but battery life not much that mi brag and also why they say they launching in   different color straps only get option of black  I was interested in buying teal but only option black  Also disappointed by made in china  mi be vocal for local ,Fake,0.8112411315340664,0.810378406752319,0.8301254419917461,0.80062596412039
  Master in accuracy and precision  Sleep tracking is also accurate  App experience is smooth and user friendly  Packed with many features  Useful for fitness minded people  Very comfort and skin friendly  Display is smooth colorful and attractive      ,Genuine,0.7498877283977436,0.7517590551956517,0.714428591338433,0.7982994835767068
  Most accurate   good battery backup  Wonderful   star product  Apart from that The strap material gives me itching after long days of usage  The rubber material is causing skin allergy ,Fake,0.838440141823827,0.8070465197008145,0.7124569088111964,0.7935596721784828
  Sleep tracking feature is amazing  Shows your deep sleep and REM sleep timings and data  combined with stress and heart rate markers  All activity trackers like step count  calories  etc are ofcourse there as well ,Fake,0.8451180514688514,0.7479987908642847,0.7403746077017428,0.816730392351547
  Good feel while using it but they need to give proper instruction  train to use it to best  App does not support you properly,Genuine,0.8284038158613141,0.8351306838759631,0.8298041628653247,0.7736808827659367
  I am using it from   days  It works nice for app notifications  And themes are really good  Sensors are working fine but not great  Sleep monitor is not good  And battery life is   days with full brighthness and on complete installation  But good product in this pirce range ,Fake,0.7961495527525181,0.763385281104772,0.7762563825380399,0.7623690870496923
  Most important thing in smart band is not in accuracy  It is in consistent This gives consistent results  Value for money  PAI SCORE really motivates It does the job,Genuine,0.7215925495281074,0.7348894480166921,0.7755878985780305,0.7516223841406675
  Best fitness band within        there is PAI STATUS HEARTRATE  NOTIFICATION STRESS  BREATHING EVENTS WEATHER WORKOUT MORE and CYCLE i was thinking to buy mi band   in flipkart but when I see mi band   in Amazon prime I purchased it immediately thanx Amazon for this amazing product,Fake,0.775204164881663,0.7160887263866317,0.7667139535474357,0.7479732287790201
  Step tracker is not so accurate  Was fine initially but now shows nearly        lessGood battery life  Almost goes on for     weeks with no heavy usageUsed while doing cycling n it keeps getting disconnected from app n needs to be restored every       mins ,Genuine,0.7019144078269052,0.7197952423333961,0.8129140146794153,0.7161344813357243
  Very bright display  great outdoor visibility  All the functions work well  I have not found any bugs  Heart rate monitor is very accurate Magnetic charger is also very convenient No scratches found  after one month of use ,Fake,0.8096950066962935,0.7236618902196132,0.755002969583141,0.7406489459162654
  The downside sensor is protruding which causes pain if you wear it for long time Battery life is    daysAccuracy is good,Genuine,0.7342931686910944,0.7472303494784807,0.7844127085661788,0.8465072706824993
  Best xiaomi mi band   is best its look is premium and the starp is very soft but some features like spo   nfc   and voice assistant was Missing that was in the Chinese and global version why mi you not provide them in the indian version highly disappointed about it,Genuine,0.8024714202566349,0.8393265940705185,0.8129073871598298,0.8075623701482522
  I have used band   as well  this one had more features like measuring stress level and PAI  Very useful ,Genuine,0.8080343825822967,0.7735011399078003,0.7319809840851978,0.7482917253789093
  Your browser does not support HTML  video   Product is good  Received today   Yet to check the battery life   Watch face options are available  Heart  rate monitor  stress monitor etc  Good one,Fake,0.8101218060503731,0.7625192059036309,0.7850445200468137,0.770102481816584
  Battery is just pathetic  does not give backup for a week also  Worst mistake of purchasing this useless product  Mi band   is still best with high vibration and good battery life ,Fake,0.8165276318576747,0.7192867184257136,0.7769386347670743,0.792253037157275
  Good Product Stress is a constant in our lives these days and that is exactly where the latest Mi Band   helps  sort of   The new health band  launched by Xiaomi at a price point of Rs        is capable of monitoring your stress levels at a time,Genuine,0.804425808554579,0.8384910068738911,0.725805282709024,0.8388177279894251
  Such a nice product  More features for workouts accuracy   sleeping tracking   If you find your phone which place it is   simultaneously find the watch with your mobile  charging capable for max    days   more   waterproofing device ,Fake,0.7086218851167193,0.7684386096164577,0.7982831195829043,0.8064972776755716
  Worth the money  Mi band   is really good at tracking essential thing such as step count  calorie burn  heart rate and PAI Go with it without giving any second thought if you want to buy a budget friendly fitness band ,Genuine,0.8047296066261135,0.7775496922359099,0.7495797828269248,0.7389039273494106
  I just received the product and the strap is so comfortable and soft  The magnetic charging feature is amazing   ,Fake,0.7241382202939025,0.7271138472186746,0.727186575084411,0.8127728823251403
  This mi is not working  it is just been two months   less than two months  very difficult to find a store in fact one store had refuse to repair the watch very service and quality is also not satisfactory,Genuine,0.8179980760223111,0.7285613068417148,0.7619729462388151,0.8021839422814512
  Sleep tracking works fine it even tracks my naps during the daytime  battery life is approximately     days in full fledge use    Few software updates and it would be the best band to buy at this price       ,Genuine,0.7097016405052073,0.8087424181715493,0.8222568422710174,0.7421275550056428
  Not satisfied with the shipping qualityIt was not bubble wrapped  had two scratches on  the screen watch was already switched on and the orginal box looked tampered ,Fake,0.7425751541399622,0.8203319199253395,0.7081798165547873,0.8343996944283822
  If you are traveling in metro or driving it counts steps and stress meter do not works always but call notification is good for daily use Screen is goodIf you are thinking to buy it for fitness do not buy it If you are addicted to phone you can buy it ,Genuine,0.8420869253713489,0.7883216031660637,0.7649054696195646,0.8279179578894951
  This product is useless do not buy for fitness it is absolutely in accurate like I bought the product for step counting it is ridiculous the steps are counting wrong and there is no way you can use it correctly and even Amazon is not helping,Fake,0.7346255971132223,0.7837040374360729,0.7650582014638803,0.7159709731058943
